price,latitude,longitude,bedrooms,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Bronx,neighbourhood_group_cleansed_Brooklyn,neighbourhood_group_cleansed_Manhattan,neighbourhood_group_cleansed_Queens,neighbourhood_group_cleansed_Staten Island
,40.72485,-73.9453,,30.0,120.0,9.0,0.11,0,4.89,4.89,5.0,5.0,4.63,0,0,1,0,0,1,0,0,0
,40.80632379080511,-73.9436256092297,1.0,30.0,90.0,0.0,,178,,,,,,1,0,0,0,0,0,1,0,0
,40.73251,-73.99279,1.0,30.0,1125.0,1.0,0.01,0,5.0,4.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
180.0,40.7639766,-73.9934938,2.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
39.0,40.68516,-73.93443,1.0,30.0,365.0,0.0,,268,,,,,,0,0,1,0,0,1,0,0,0
95.0,40.763750159611085,-73.99508354201909,1.0,30.0,365.0,1.0,0.14,365,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
200.0,40.76236248050404,-73.99306703015564,2.0,30.0,365.0,0.0,,270,,,,,,1,0,0,0,0,0,1,0,0
,40.70913,-73.99984,2.0,30.0,30.0,26.0,0.35,0,4.6,4.69,4.73,4.92,4.88,0,0,1,0,0,0,1,0,0
160.0,40.74806,-73.97523,1.0,30.0,120.0,1.0,0.03,365,5.0,5.0,5.0,4.0,5.0,1,0,0,0,0,0,1,0,0
178.0,40.71805,-73.9946,0.0,15.0,29.0,54.0,1.18,75,4.54,4.7,4.65,4.46,4.8,1,0,0,0,0,0,1,0,0
,40.73716,-73.98396,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
1129.0,40.76351,-73.99322,3.0,1.0,365.0,6.0,1.14,321,5.0,4.83,4.83,5.0,4.83,1,0,0,0,0,0,1,0,0
515.0,40.757962363857146,-73.99434770466759,2.0,30.0,180.0,2.0,0.48,95,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.71266,-73.95847,1.0,30.0,35.0,2.0,0.03,0,4.5,4.5,5.0,4.5,5.0,0,0,1,0,0,1,0,0,0
185.0,40.76431,-73.99446,1.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
,40.70563,-73.94878,2.0,30.0,1125.0,1.0,0.01,0,5.0,4.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.67147,-73.97132,3.0,30.0,90.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.86556,-73.92386,1.0,30.0,1125.0,3.0,0.03,0,4.67,5.0,3.67,5.0,3.67,1,0,0,0,0,0,1,0,0
227.0,40.723171,-73.995678,1.0,31.0,1125.0,0.0,,212,,,,,,1,0,0,0,0,0,1,0,0
179.0,40.75575,-73.96809,1.0,30.0,365.0,3.0,0.08,24,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.79529,-73.9414,1.0,30.0,1125.0,4.0,0.04,0,4.75,4.75,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.78743,-73.94121,,30.0,1125.0,1.0,0.01,0,4.0,3.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
72.0,40.750441928376894,-73.97900208310935,1.0,30.0,365.0,0.0,,268,,,,,,0,0,1,0,0,0,1,0,0
348.0,40.76778789999999,-73.99174099999999,2.0,31.0,1125.0,0.0,,293,,,,,,1,0,0,0,0,0,1,0,0
115.0,40.755811974066994,-73.99343838119944,1.0,30.0,90.0,0.0,,245,,,,,,1,0,0,0,0,0,1,0,0
200.0,40.76037,-73.99205,1.0,30.0,1125.0,1.0,0.01,365,4.0,4.0,4.0,4.0,4.0,1,0,0,0,0,0,1,0,0
337.0,40.76182,-73.99062,4.0,30.0,365.0,0.0,,239,,,,,,1,0,0,0,0,0,1,0,0
782.0,40.760809195200245,-73.98683544939631,2.0,1.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
110.0,40.75855,-73.99189,2.0,31.0,31.0,14.0,0.1,363,4.69,4.86,4.79,4.93,5.0,1,0,0,0,0,0,1,0,0
70.0,40.74862138733051,-73.97963596603596,1.0,30.0,365.0,0.0,,268,,,,,,0,0,1,0,0,0,1,0,0
160.0,40.7504,-73.9757,1.0,30.0,120.0,2.0,0.06,365,4.5,4.5,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
94.0,40.76535,-73.99298,1.0,30.0,360.0,7.0,0.07,365,4.57,4.86,5.0,4.29,5.0,1,0,0,0,0,0,1,0,0
,40.72538,-73.98914,2.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.71258,-73.99486,1.0,30.0,1125.0,52.0,0.69,0,4.92,4.94,4.96,4.98,4.75,1,0,0,0,0,0,1,0,0
,40.78189,-73.98083,1.0,30.0,30.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.76729,-73.92338,1.0,90.0,98.0,1.0,0.01,0,4.0,4.0,5.0,4.0,4.0,1,0,0,0,0,0,0,1,0
185.0,40.679218193789005,-73.93901653236139,1.0,30.0,30.0,11.0,1.22,364,5.0,4.82,4.82,5.0,4.73,1,0,0,0,0,1,0,0,0
275.0,40.759685,-73.963495,2.0,31.0,1125.0,0.0,,295,,,,,,1,0,0,0,0,0,1,0,0
,40.68708,-73.97322,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
191.0,40.71962,-73.9939,0.0,15.0,29.0,57.0,1.27,70,4.79,4.77,4.81,4.56,4.86,1,0,0,0,0,0,1,0,0
95.0,40.7649,-73.99485,1.0,30.0,360.0,5.0,0.08,326,4.4,4.2,5.0,4.8,4.6,1,0,0,0,0,0,1,0,0
75.0,40.68673,-73.92118,1.0,30.0,365.0,1.0,0.11,364,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.74014,-73.82675,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
133.0,40.7621173958738,-73.99289090302682,3.0,30.0,365.0,0.0,,220,,,,,,1,0,0,0,0,0,1,0,0
95.0,40.76342033465804,-73.99296605523308,1.0,30.0,730.0,5.0,0.05,108,3.4,2.6,3.2,3.6,3.4,1,0,0,0,0,0,1,0,0
110.0,40.76269,-73.99141,3.0,30.0,37.0,40.0,0.57,83,4.85,4.83,5.0,4.98,5.0,0,0,1,0,0,0,1,0,0
,40.73323,-73.99558,1.0,30.0,1125.0,8.0,0.09,0,4.88,4.88,4.88,5.0,5.0,1,0,0,0,0,0,1,0,0
100.0,40.76294,-73.99475,1.0,30.0,90.0,5.0,0.17,173,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
53.0,40.75871,-73.99139,0.0,30.0,175.0,0.0,,143,,,,,,1,0,0,0,0,0,1,0,0
95.0,40.68795,-73.91661,2.0,30.0,40.0,36.0,1.9,365,4.72,4.67,4.75,4.89,4.31,1,0,0,0,0,1,0,0,0
286.0,40.75478,-73.96689,1.0,31.0,1125.0,0.0,,3,,,,,,1,0,0,0,0,0,1,0,0
,40.64235,-73.96176,,59.0,59.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
85.0,40.76795,-73.98772,1.0,30.0,365.0,73.0,3.76,365,4.79,4.81,4.82,4.88,4.96,0,0,1,0,0,0,1,0,0
115.0,40.682026,-73.915649,1.0,30.0,1125.0,83.0,1.47,269,4.78,4.95,4.86,4.84,4.42,0,0,1,0,0,1,0,0,0
40.0,40.68703,-73.91545,1.0,30.0,1125.0,0.0,,54,,,,,,0,0,1,0,0,1,0,0,0
641.0,40.756008,-73.9822798,0.0,3.0,29.0,0.0,,269,,,,,,1,0,0,0,0,0,1,0,0
,40.7168,-73.94519,1.0,30.0,45.0,9.0,0.11,0,5.0,4.33,5.0,5.0,4.78,1,0,0,0,0,1,0,0,0
,40.68526,-73.96874,4.0,30.0,1125.0,2.0,0.02,0,4.5,4.5,5.0,5.0,4.5,0,0,1,0,0,1,0,0,0
,40.68532,-73.97356,,30.0,1125.0,2.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.71544,-73.95584,,30.0,1125.0,5.0,0.06,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.72895,-74.00305,2.0,30.0,30.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.689,-73.95224,1.0,30.0,30.0,64.0,0.77,0,4.78,4.81,4.92,4.84,4.86,1,0,0,0,0,1,0,0,0
160.0,40.74825,-73.97713,1.0,30.0,120.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
495.0,40.72032,-73.99462,2.0,30.0,365.0,25.0,0.17,364,4.95,4.88,4.96,5.0,4.75,1,0,0,0,0,0,1,0,0
139.0,40.76286,-73.99103,1.0,30.0,60.0,70.0,1.66,37,4.89,4.93,4.91,4.97,4.93,0,0,1,0,0,0,1,0,0
108.0,40.67978,-73.91675,1.0,30.0,1125.0,213.0,2.19,365,4.69,4.9,4.75,4.83,4.62,0,0,1,0,0,1,0,0,0
173.0,40.7550751,-73.9666391,1.0,30.0,60.0,0.0,,180,,,,,,1,0,0,0,0,0,1,0,0
223.0,40.75478,-73.96689,1.0,31.0,1125.0,0.0,,259,,,,,,1,0,0,0,0,0,1,0,0
160.0,40.74833,-73.97726,1.0,30.0,120.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
100.0,40.71891,-73.99589,0.0,30.0,365.0,4.0,0.12,98,4.0,3.75,4.0,2.804799999999999,4.75,1,0,0,0,0,0,1,0,0
90.0,40.68532,-73.93062,1.0,30.0,180.0,4.0,0.14,365,4.75,4.5,5.0,4.5,4.25,0,0,1,0,0,1,0,0,0
,40.7191,-73.98537,1.0,30.0,31.0,3.0,0.03,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.70747,-73.94019,1.0,30.0,1125.0,42.0,0.49,0,4.79,4.5,5.0,5.0,4.87,1,0,0,0,0,1,0,0,0
,40.73599,-73.99691,1.0,30.0,1125.0,4.0,0.05,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.76135,-73.99038,,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.67104,-73.96036,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
100.0,40.76608,-73.99503,1.0,30.0,1125.0,38.0,0.52,365,4.71,4.61,4.97,4.95,4.89,0,0,1,0,0,0,1,0,0
,40.71542,-73.94715,,30.0,180.0,35.0,0.35,0,4.54,4.53,4.53,4.88,4.79,0,0,1,0,0,1,0,0,0
,40.78448,-73.95341,,30.0,1125.0,3.0,0.03,0,4.67,4.67,4.33,5.0,4.67,1,0,0,0,0,0,1,0,0
53.0,40.75880811089438,-73.99197063117613,0.0,30.0,175.0,0.0,,155,,,,,,1,0,0,0,0,0,1,0,0
821.0,40.75927723531157,-73.9851123080476,2.0,1.0,1125.0,0.0,,332,,,,,,1,0,0,0,0,0,1,0,0
1129.0,40.75903809874598,-73.98541428137574,3.0,1.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
170.0,40.75808937505556,-73.96803717237191,3.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
98.0,40.68812,-73.91441,1.0,30.0,30.0,98.0,2.95,180,4.92,4.95,4.95,4.95,4.77,0,0,1,0,0,1,0,0,0
89.0,40.69102,-73.93308,1.0,30.0,1125.0,114.0,1.52,365,4.82,4.79,4.9,4.96,4.71,0,0,1,0,0,1,0,0,0
60.0,40.7589150642434,-73.9914451912639,0.0,30.0,175.0,0.0,,116,,,,,,1,0,0,0,0,0,1,0,0
1129.0,40.76023254153042,-73.98356613944577,1.0,1.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
96.0,40.76564604464021,-73.99204218252662,1.0,30.0,90.0,0.0,,90,,,,,,0,0,1,0,0,0,1,0,0
49.0,40.75911,-73.99017,0.0,30.0,175.0,0.0,,115,,,,,,1,0,0,0,0,0,1,0,0
190.0,40.76224,-73.99288,1.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
427.0,40.7226285,-73.9945497,2.0,31.0,1125.0,0.0,,344,,,,,,1,0,0,0,0,0,1,0,0
160.0,40.75588,-73.99589,3.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
,40.71403,-73.76235,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
124.0,40.74891,-73.98575,1.0,1.0,1125.0,0.0,,260,,,,,,0,0,1,0,0,0,1,0,0
,40.74512,-73.92329,,30.0,1125.0,3.0,0.03,0,4.67,4.33,5.0,5.0,4.5,0,0,1,0,0,0,0,1,0
246.0,40.74914,-73.97782,1.0,1.0,1125.0,0.0,,6,,,,,,0,0,1,0,0,0,1,0,0
351.0,40.6069,-73.99596,3.0,30.0,250.0,0.0,,173,,,,,,1,0,0,0,0,1,0,0,0
286.0,40.75579,-73.98322,1.0,1.0,28.0,1.0,0.03,108,2.0,3.0,3.0,3.0,4.0,0,0,1,0,0,0,1,0,0
500.0,40.64203,-73.97976,2.0,30.0,365.0,3.0,0.13,365,4.33,5.0,3.67,4.0,5.0,1,0,0,0,0,1,0,0,0
,40.71217,-73.95187,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.81476,-73.95901,,30.0,1125.0,4.0,0.05,0,4.75,4.5,5.0,5.0,4.75,0,0,1,0,0,0,1,0,0
227.0,40.754462853437865,-73.98149095675463,1.0,1.0,1125.0,0.0,,313,,,,,,0,1,0,0,0,0,1,0,0
100.0,40.60568754470025,-74.00352146629123,2.0,60.0,365.0,0.0,,358,,,,,,1,0,0,0,0,1,0,0,0
,40.68378,-73.96749,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
251.0,40.74792,-73.98686,1.0,1.0,365.0,4.0,0.16,142,4.5,5.0,5.0,5.0,4.75,0,0,1,0,0,0,1,0,0
253.0,40.62965109553536,-74.0180432217359,1.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,1,0,0,0
,40.71833,-73.98558,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
337.0,40.75701,-73.98142,1.0,1.0,1125.0,0.0,,300,,,,,,0,0,1,0,0,0,1,0,0
,40.80338,-73.95734,1.0,30.0,1125.0,2.0,0.02,0,3.5,3.5,4.0,4.0,4.0,0,0,1,0,0,0,1,0,0
338.0,40.76048,-73.98158,1.0,1.0,1125.0,0.0,,339,,,,,,0,1,0,0,0,0,1,0,0
197.0,40.76085977369203,-73.98534584691794,1.0,1.0,1125.0,0.0,,339,,,,,,0,0,1,0,0,0,1,0,0
120.0,40.62482,-74.02959,3.0,30.0,60.0,6.0,0.14,113,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
80.0,40.74815415852099,-73.98553189176098,4.0,1.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
164.0,40.7586841269674,-73.98578869572256,1.0,1.0,1125.0,0.0,,250,,,,,,0,0,1,0,0,0,1,0,0
,40.83907,-73.86678,1.0,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,1,0,0,0,0
154.0,40.68943011857425,-73.91328429941657,3.0,30.0,365.0,0.0,,312,,,,,,1,0,0,0,0,1,0,0,0
,40.68177,-73.96191,4.0,30.0,1125.0,5.0,0.05,0,4.8,4.8,5.0,5.0,4.6,1,0,0,0,0,1,0,0,0
90.0,40.6056,-73.99929,2.0,30.0,90.0,144.0,1.76,153,4.82,4.74,4.9,4.9,4.77,1,0,0,0,0,1,0,0,0
180.0,40.68456,-73.9201,3.0,30.0,100.0,12.0,0.67,180,3.92,3.58,4.75,4.58,4.08,1,0,0,0,0,1,0,0,0
,40.75619,-73.91881,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
256.0,40.75652229357208,-73.98604524361048,2.0,1.0,1125.0,0.0,,317,,,,,,0,0,1,0,0,0,1,0,0
100.0,40.75958,-73.98674,3.0,1.0,1125.0,1.0,0.23,350,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,0,1,0,0
80.0,40.74814,-73.98555,1.0,1.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
182.0,40.68488641896738,-73.91346077914532,1.0,30.0,30.0,11.0,0.9,180,4.82,4.82,4.73,4.73,4.73,1,0,0,0,0,1,0,0,0
300.0,40.6911639,-73.9160782,1.0,30.0,60.0,4.0,0.47,177,4.25,4.0,5.0,4.0,3.5,1,0,0,0,0,1,0,0,0
,40.69948,-73.89446,2.0,30.0,30.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
256.0,40.75448428833702,-73.98576642672829,1.0,1.0,1125.0,0.0,,303,,,,,,0,0,1,0,0,0,1,0,0
,40.7112,-73.94024,1.0,30.0,1124.0,34.0,0.35,0,4.65,4.78,4.94,4.94,4.69,1,0,0,0,0,1,0,0,0
100.0,40.76165,-73.98752,1.0,1.0,1125.0,1.0,1.0,354,2.0,2.0,3.0,2.804799999999999,3.0,0,1,0,0,0,0,1,0,0
80.0,40.76009,-73.98521,2.0,1.0,1125.0,0.0,,2,,,,,,0,1,0,0,0,0,1,0,0
,40.59855,-73.79418,3.0,30.0,30.0,48.0,0.68,177,4.94,5.0,4.96,5.0,4.77,1,0,0,0,0,0,0,1,0
,40.68218,-73.92653,2.0,90.0,365.0,83.0,0.97,0,4.58,4.65,4.85,4.84,4.32,1,0,0,0,0,1,0,0,0
,40.71369,-73.94765,2.0,30.0,1125.0,27.0,0.36,0,4.96,4.96,5.0,5.0,4.89,1,0,0,0,0,1,0,0,0
,40.73479,-74.0085,1.0,30.0,1125.0,9.0,0.1,0,4.33,4.11,4.89,4.89,4.89,1,0,0,0,0,0,1,0,0
,40.84111,-73.93665,1.0,30.0,60.0,13.0,0.15,0,4.85,4.92,5.0,4.92,4.75,1,0,0,0,0,0,1,0,0
340.0,40.7572823,-73.983517,1.0,1.0,365.0,0.0,,106,,,,,,0,0,1,0,0,0,1,0,0
139.0,40.75932328893211,-73.98710569555759,1.0,1.0,1125.0,0.0,,229,,,,,,0,0,1,0,0,0,1,0,0
339.0,40.75133,-73.97816,1.0,1.0,1125.0,0.0,,350,,,,,,0,0,1,0,0,0,1,0,0
60.0,40.71356,-73.99487,1.0,30.0,365.0,0.0,,53,,,,,,0,0,1,0,0,0,1,0,0
320.0,40.75627103491372,-73.98556284932661,1.0,1.0,1125.0,0.0,,2,,,,,,0,0,1,0,0,0,1,0,0
210.0,40.75639810979085,-73.98327424552294,1.0,1.0,1125.0,0.0,,330,,,,,,0,1,0,0,0,0,1,0,0
420.0,40.68976,-73.93379,2.0,30.0,90.0,44.0,1.61,180,4.93,4.86,4.98,4.91,4.68,1,0,0,0,0,1,0,0,0
106.0,40.68183,-73.92113,1.0,30.0,365.0,39.0,1.38,314,4.77,4.54,4.95,5.0,4.77,0,0,1,0,0,1,0,0,0
150.0,40.68562,-73.93128,2.0,30.0,90.0,157.0,1.27,365,4.92,4.9,4.99,4.98,4.71,1,0,0,0,0,1,0,0,0
115.0,40.68225,-73.93767,1.0,30.0,365.0,8.0,0.1,364,5.0,5.0,5.0,5.0,4.75,1,0,0,0,0,1,0,0,0
,40.68207,-73.9293,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.70791,-73.94245,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
175.0,40.68742,-73.92143,3.0,30.0,365.0,4.0,0.34,365,4.5,4.25,4.0,4.75,4.25,1,0,0,0,0,1,0,0,0
,40.69581,-73.94374,1.0,30.0,1125.0,38.0,0.38,0,4.61,4.7,4.78,4.72,4.44,1,0,0,0,0,1,0,0,0
170.0,40.68043,-73.9401,1.0,30.0,120.0,119.0,1.36,180,4.92,4.92,4.99,4.98,4.78,1,0,0,0,0,1,0,0,0
,40.69699,-73.93053,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.67465,-73.95833,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.72808,-73.95664,2.0,30.0,30.0,30.0,0.35,0,4.6,4.57,4.73,4.87,4.87,1,0,0,0,0,1,0,0,0
,40.68846,-73.92416,4.0,30.0,80.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.80076,-73.96589,,30.0,1125.0,18.0,0.22,0,4.56,4.94,4.88,4.94,4.88,0,0,1,0,0,0,1,0,0
,40.72003,-73.95724,3.0,30.0,120.0,1.0,0.01,0,5.0,2.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.67601,-73.96594,,30.0,30.0,2.0,0.02,0,4.5,4.0,5.0,5.0,4.5,1,0,0,0,0,1,0,0,0
,40.66577,-73.99359,1.0,30.0,1125.0,13.0,0.16,59,4.77,4.46,4.92,4.92,4.75,1,0,0,0,0,1,0,0,0
,40.80994,-73.96569,1.0,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.76301,-73.91295,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
424.0,40.72104,-73.98768,2.0,1.0,1125.0,4.0,1.11,0,5.0,4.75,5.0,5.0,5.0,0,1,0,0,0,0,1,0,0
211.0,40.6908,-73.91667,3.0,30.0,30.0,11.0,0.5,364,5.0,4.91,5.0,4.91,4.73,1,0,0,0,0,1,0,0,0
265.0,40.6827658,-73.92368549999999,1.0,30.0,90.0,7.0,0.4,332,5.0,4.71,5.0,5.0,4.71,1,0,0,0,0,1,0,0,0
,40.69498,-73.96247,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
500.0,40.68261,-73.91896,5.0,30.0,360.0,87.0,1.24,322,4.79,4.82,4.86,4.9,4.54,1,0,0,0,0,1,0,0,0
200.0,40.68936,-73.93685,3.0,30.0,364.0,270.0,3.05,302,4.81,4.9,4.93,4.98,4.25,1,0,0,0,0,1,0,0,0
,40.75496,-73.93591,,30.0,35.0,2.0,0.03,0,4.5,4.5,4.0,4.5,5.0,0,0,1,0,0,0,0,1,0
,40.69313,-73.90613,,30.0,1125.0,18.0,0.25,0,4.22,3.67,4.78,4.78,4.17,0,0,1,0,0,1,0,0,0
145.0,40.68419,-73.93065,1.0,30.0,31.0,150.0,2.05,148,4.93,4.95,4.99,4.99,4.77,1,0,0,0,0,1,0,0,0
145.0,40.6178324,-73.9996457,2.0,30.0,365.0,12.0,0.61,365,4.5,4.67,4.75,4.75,4.25,1,0,0,0,0,1,0,0,0
148.0,40.64981,-74.00384,3.0,31.0,90.0,6.0,0.31,365,4.67,5.0,5.0,5.0,4.5,1,0,0,0,0,1,0,0,0
430.0,40.68955,-73.92097,3.0,30.0,1125.0,32.0,2.12,365,4.53,4.44,4.63,4.78,4.41,1,0,0,0,0,1,0,0,0
95.0,40.68405255039438,-73.94027261755146,1.0,30.0,365.0,1.0,0.48,116,5.0,5.0,5.0,5.0,5.0,0,0,0,1,0,1,0,0,0
100.0,40.68139,-73.91538,2.0,30.0,365.0,92.0,0.85,62,4.77,4.8,4.88,4.93,4.57,1,0,0,0,0,1,0,0,0
174.0,40.68719669372916,-73.91880140293532,1.0,30.0,365.0,3.0,0.3,365,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
183.0,40.68444142374703,-73.93421910522018,1.0,2.0,25.0,86.0,3.13,107,4.99,4.99,4.93,4.98,4.91,1,0,0,0,0,1,0,0,0
90.0,40.68055,-73.93951,1.0,30.0,30.0,0.0,,83,,,,,,1,0,0,0,0,1,0,0,0
199.0,40.68883880396209,-73.91942149170053,1.0,30.0,365.0,4.0,0.37,365,5.0,4.75,5.0,4.75,4.75,1,0,0,0,0,1,0,0,0
387.0,40.750208,-73.977637,1.0,1.0,365.0,0.0,,101,,,,,,0,0,1,0,0,0,1,0,0
,40.82575,-73.93665,,30.0,1125.0,259.0,2.66,22,4.83,4.84,4.87,4.92,4.66,0,0,1,0,0,0,1,0,0
,40.73938,-73.98024,,30.0,1125.0,1.0,0.01,0,5.0,4.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.72351,-73.98473,,30.0,31.0,8.0,0.1,0,4.75,4.5,5.0,5.0,4.88,1,0,0,0,0,0,1,0,0
,40.71275,-73.99112,2.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.65136,-73.96084,,30.0,60.0,1.0,0.01,0,4.0,5.0,4.0,4.0,5.0,0,0,1,0,0,1,0,0,0
,40.76701,-73.95856,,30.0,30.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.75997,-73.96861,2.0,30.0,1125.0,50.0,0.57,0,4.22,4.02,4.83,4.77,4.98,1,0,0,0,0,0,1,0,0
,40.78027,-73.9496,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.74507,-73.98308,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.67757,-73.97646,5.0,30.0,1125.0,2.0,0.02,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.72174,-73.99639,1.0,30.0,1125.0,4.0,0.04,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.67571,-73.9577,3.0,30.0,1125.0,131.0,1.32,0,4.77,4.73,4.88,4.9,4.81,0,0,1,0,0,1,0,0,0
120.0,40.68662,-73.92906,1.0,30.0,90.0,29.0,0.32,180,4.86,4.66,4.76,4.97,4.72,1,0,0,0,0,1,0,0,0
,40.68597,-73.91417,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
300.0,40.69014,-73.9317,3.0,30.0,180.0,63.0,3.51,268,4.78,4.92,4.9,4.87,4.35,1,0,0,0,0,1,0,0,0
200.0,40.68567,-73.92326,2.0,30.0,1125.0,31.0,1.39,365,4.61,4.71,4.77,4.77,4.16,1,0,0,0,0,1,0,0,0
,40.80191,-73.95165,2.0,30.0,1125.0,8.0,0.1,0,5.0,5.0,5.0,5.0,4.63,0,0,1,0,0,0,1,0,0
,40.7214,-73.99616,2.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.74638,-73.99049,,30.0,1125.0,1.0,0.01,0,4.0,5.0,5.0,4.0,5.0,0,0,1,0,0,0,1,0,0
,40.72576,-73.9414,1.0,30.0,1125.0,18.0,0.22,0,4.94,5.0,5.0,5.0,4.82,1,0,0,0,0,1,0,0,0
160.0,40.67964,-73.92801,2.0,30.0,30.0,82.0,1.47,88,4.85,4.98,4.82,4.9,4.76,1,0,0,0,0,1,0,0,0
105.0,40.68942,-73.92625,2.0,30.0,1000.0,12.0,0.42,312,5.0,4.75,4.92,5.0,4.67,1,0,0,0,0,1,0,0,0
185.0,40.68699,-73.93295,2.0,30.0,60.0,118.0,1.43,97,4.89,4.89,4.97,4.98,4.68,1,0,0,0,0,1,0,0,0
185.0,40.68766,-73.93861,2.0,30.0,180.0,151.0,1.43,279,4.97,4.97,4.96,4.99,4.56,1,0,0,0,0,1,0,0,0
